Column1,idTweet,fullText,polaridad
4115,1.48E+18,"@LaPosta_Ecu @LassoGuillermo  sigue demostrandonos que si cumple sus promesas, con los créditos al 1% tendremos más oportunidades de empleo  @ComunicacionEc  #CréditoDeLasOportunidades #JuntosCumplimos https://t.co/9gf1WNVTD8",0
4116,1.48E+18,@DDHH_Ec @BanEcuadorBP Impulsando el empleo a través de los otorgamiento de créditos al 1% #CréditoDeLasOportunidades todos ganamos con el presidente @LassoGuillermo #JuntosCumplimos @guido_chiriboga https://t.co/sbZ817XlGA,0
4117,1.48E+18,"El sector camaronero es el mayor productor mundial gracias a la inversión del sector privado. La apertura de nuestra economía al mundo impulsará mayor inversión y generará más empleo @LassoGuillermo @juancaholguin @CancilleriaEc 

#DiplomaciaDelEncuentro
#JuntosLoLogramos https://t.co/jGvYhwfmJq",0
4118,1.48E+18,"@Fernanda172020 @LassoGuillermo @BanEcuadorBP #CréditoDeLasOportunidades Crédito al 1%, Cada vez hay más empleo en nuestro país gracias a @LassoGuillermo y sus gestiones, que orgullo #JuntosCumplimos @guido_chiriboga @CesarRohon https://t.co/YGiPUCOOxk",1
4119,1.48E+18,"@LassoGuillermo @BanEcuadorBP Se vienen cambios buenos  para nuestro país con con los Créditos al 1%, @LassoGuillermo muchos más empleo tendremos gracias a su apoyo constante presidente #JuntosCumplimos #CréditoDeLasOportunidades @CancilleriaEc https://t.co/DazZjhyLDk",1
4120,1.48E+18,"@moisespino65 @desalineadosec @LeonidasIzaSal1 @LassoGuillermo Si el Sr. Lasso estuviera asegurando que todos tengan acceso a empleo, que se viera realmente ese interés por la salud pública y educación, si se viera  q se cumple las recomendaciones de la mismo ONU para la protección de personas vulnerables en pandemia nadie hiciera esto",0
4121,1.48E+18,"Esto es producto del esfuerzo de un emprendedor privado, generando empleo y divisas. El recurso más importante de un país es el humano. Somos un país de gente trabajadora y creativa. @LassoGuillermo apoya al sector privado que es el que genera riqueza https://t.co/37IfYBCzZh",0
4122,1.48E+18,"“Los estudiantes que no tienen empleo no pueden pagar sus obligaciones”, dice la legisladora @anaraffo1, en @EducacionAN. Resalta que la objeción parcial presentada por el Presidente @LassoGuillermo es ajena a la realidad. “Esto va en contra de lo que decidió el Pleno”, sostiene https://t.co/HZIXNzj0pw",0
4123,1.48E+18,"@GaloLaraY @LassoGuillermo Cada vez hay más empleo en nuestro país gracias a @LassoGuillermo y sus gestiones, que orgullo #LassoCumple https://t.co/jrUIgD52Mb",1
4124,1.48E+18,"@mariojose25 @GaloLaraY @DeiviSan2502 @LassoGuillermo on los Créditos al 1%, habra mejores tasas de empleo, siempre pensando en lo mejor del pais, no podemos estar mas
que agradecidos con Lasso.@LassoGuillermo @AlexandraVelaP #JuntosCumplimos 
#CréditoDeLasOportunidades https://t.co/gu20c3egu3",1
4125,1.48E+18,@LassoGuillermo @BanEcuadorBP Generar trabajos el Ecuador es una potencia mundial comprar productos y exportarlos generaría mucho empleo. Es un valor muy mínimo para quienes son agricultores y ganaderos. Los bancos así sea privados deberían bajar la tasa de interés eso sería un gran progreso al País.,0
4126,1.48E+18,@Mrcognzl @GoberChimborazo @MaraJosPontn2 @LassoGuillermo @AlexandraVelaP #JuntosCumplimos el futuro de Ecuador se ve prometedor con el presidente @LassoGuillermo cumpliendo cada una de sus promesas #LassoCumple créditos al 1@% y de esta manera se asegura un empleo a cada ecuatoriano #CréditoDeLasOportunidades @Polificcion https://t.co/PXcPBMBkg2,1
4127,1.48E+18,@Omrdax @gobersantaelena @LassoGuillermo @Edu_Bonilla Créditos al 1%- para mejoría de nuestra economía y brindar diferentes fuentes de empleo @LassoGuillermo #JuntosCumplimos #CréditoDeLasOportunidades https://t.co/JcA6d7CLV8,0
4128,1.48E+18,"@RadioHuancavilk Con los créditos de 1%- @LassoGuillermo impulsa la reactivación económica, más oportunidades, más fuentes de empleo  #JuntosCumplimos #CréditoDeLasOportunidades https://t.co/Mkx1lpfwAI",0
4129,1.48E+18,"@LassoGuillermo He liderado proyectos donde exportadores enseñan a producir agricultura de exportación con pequeños productores para mercados mas exigentes,  tiene grandes oportunidades de generar empleo e ingresos a familias rurales para estos mercados @Produccion_Ecu",0
4130,1.48E+18,"@Selenavelasq2 @moresilv1a @LassoGuillermo @BanEcuadorBP @CuenteroMuisne @LassoGuillermo Es evidente que otorgando cada crédito al 1% se asegura al menos 1 empleo más en cada microempresa, #JuntosCumplimos #CréditoDeLasOportunidades dándole la mano a quien más lo requiere @AlexandraVelaP
@MetroEcuador https://t.co/yBkRCQ73a8",0
4131,1.48E+18,"@ComunicacionEc @BanEcuadorBP #JuntosCumplimos, Cada crédito otorgado, es al menos un empleo creado para miles de ecuatorianos, @LassoGuillermo lo esta haciendo posible con todos Créditos de interés social
#CreditoDeLasOportunidades @ecuavisa https://t.co/u3LHpEfFKL",1
4132,1.48E+18,"@LassoGuillermo Gracias presidente por su saludo y deseos para los colegas periodistas, sería bueno que faciliten las entrevistas, sin censura cuando les pidan, entreguen información y que se abran fuentes de trabajo para muchos periodistas que no tienen un empleo.",0
4133,1.48E+18,"@Literario26 Solo los de sangre azul , solo las ÉLITES,  solo los millonarios,  solo los de cuna de oro, solo ellos tienen privilegios... y los desempleados? Para cuando generará empleo? @LassoGuillermo @dayannamonroy @monicaluciavaca @ramiroaguilart",0
4134,1.48E+18,"@victoria_muji @La5pata_ec @BanEcuadorBP @LassoGuillermo @AlexandraVelaP #CréditoDeLasOportunidades #JuntosCumplimos la reactivación llegara a Ecuador, creados al 1% que generan más empleo y más producción nacional @LassoGuillermo Gracias!!! @ecuainm_oficial @DonosoEcuador https://t.co/VAGSu8510j",0
4135,1.48E+18,"@LassoGuillermo Las plazas de empleo son solo para los “periodistas” e hijos, gracias a ellos estás en un puesto que te quedo grande, #LassoEvasor.",-1
4136,1.48E+18,"@ComunicacionEc @BanEcuadorBP #JuntosCumplimos poco a poco con trabajo y esfuerzo vamos recuperando la economía del país, los ecuatorianos somos ciudadanos de trabajo y con Créditos al 1% se podrá invertir y generar fuertes de empleo.  @LassoGuillermo @DonosoEcuador #CréditoDeLasOportunidades https://t.co/NeaPNUz170",1
4137,1.48E+18,"@anitaxrojass @JuliaViteFu @BiessEcuador @teleamazonasec @LassoGuillermo @DiarioExtraEc Los jubilados cuentan con el más pésimo representante, Marco Naranjo solo sirve de obstaculo en la solicitud de préstamos en el @BiessEcuador pero el si puede cobrar 3 salarios con un solo empleo. Descaro total. @LassoGuillermo @lahoraecuador",0
4138,1.48E+18,".@DonosoEcuador @MinTrabajoEc: @LassoGuillermo ha invitado a la ciudadanía a debatir, dentro del primer trimestre del 2022, las reformas laboral y de inversiones que se remitirán a las @AsambleaEcuador. Reforma Laboral beneficiará a 5 millones de personas que no tienen empleo.",0
4139,1.47E+18,"Cada vez mejor 

Con nuestro Presidente @LassoGuillermo tenemos más productos con IVA 0%, con menos ICE, y menos aranceles. Eso es cuidar el bolsillo de quienes más necesitan.

Vamos a generar empleo, atraer inversiones, con responsabilidad fiscal, y enfocados en lo social. https://t.co/Xrwi23SYyf",0
4140,1.48E+18,"“Ni vamos a reactivar la #economía ni reactivación de #empleo”

Esa desesperación de @LassoGuillermo de #demonizar y minimizar a @LeonidasIzaSal1 buscando justificar su #ineptitud; no solo crea un precedente peligroso y #violento contra un ciudadano pero opaca #PandoraPapers https://t.co/lGp4GnQHSE",0
4141,1.48E+18,@LassoGuillermo por favor accione ponga a trabajar a su gabinete en como crear lineas de credito alternativas para que personas como yo que estamos con negocios casi quebrados no cerremos y dejemos trabajadores sin empleo. Pienselo por favor.,0
4142,1.48E+18,"El que tiene padrino se bautiza,   
Sr. Presidente @LassoGuillermo  usted recuerda que dijo que el Gobierno no era oficina de empleo? https://t.co/tr0tULCfBb",0
4143,1.48E+18,"@Denissepazmm @mcditomcdito @Eduardomed_27 @AdrianSaltos11 @AP_Kost @LassoGuillermo @MLAlcivar Los efectos se verán en el mediano plazo,pero bajar el ISD gradualmente facilita la fuga de capitales de los grandes empresarios y debilita la liquidez de una economía dolarizada como la nuestra.
Eliminar aranceles para grandes importadores no genera empleo y así otras payasadas.",0
4144,1.48E+18,@sybelmartinez @LassoGuillermo @LeonidasIzaSal1 Y para ti @LeonidasIzaSal1 es un ser de paz? Generador de empleo?... Ah ok...,0
4145,1.48E+18,"@mcditomcdito @Eduardomed_27 @AdrianSaltos11 @AP_Kost @LassoGuillermo @MLAlcivar Todo el mundo quiere precios bajos, pero el consumo debe estar ligado a producir bienes, no sólo comprar y vender.
Lo primero genera más empleo y si la gente no tiene empleo, quién va a consumir?

Para bajar precios es necesario quitar impuestos como el 2% de la venta.",0
4146,1.48E+18,"@LassoGuillermo @BanEcuadorBP Sr. Presidente y para cuando los créditos para la pequeña y mediana empresa,motor de la economía y generadora de empleo. En espera de su gentil respuesta.
PD. deberían investigar el famoso crédito de reactivación anterior Gobierno a través Bco Pacífico más de 500 millones",0
4147,1.48E+18,@RobalinoFausto @MoniPalaciosZ @LassoGuillermo No sabe de economia.. Por eso ha generado mas empleo que tu amo mameluco https://t.co/Tg6elXEwu1,0
4148,1.48E+18,@TaniaPazmino3 @LassoGuillermo Pero si se sigue con la estúpida leyes dejada por el correismo de Rigidez Laboral y no se cambia por la de Flexibilidad Laboral no habrá inversión y mucho menos empleo esto deberían entenderlo todos caso contrario nunca el País despegará si no se hubiese dañada el sistema,0
4149,1.48E+18,"@LassoGuillermo @BanEcuadorBP Presidente @LassoGuillermo felicitaciones por como viene trabajando. Pero permitame decirle que habemos personas interesadas en fomentar empleo y necesitamos de @CFN_ECUADOR para crear esas oportunidades confie en nosotros, los ecuatorianos; creame que contamos con la experiencia",1
4150,1.48E+18,"@juancaholguin soy ecuatoriano en el extranjero y desearía regresar al Ecuador con empleo y estabilidad económica, los años que viví en Ecuador fueron de incertidumbre y angustia. Desearía contar con su apoyo y el de @LassoGuillermo @CancilleriaEc",0
4151,1.48E+18,"El 70% de la población económicamente activa no tiene un empleo adecuado.

Es fundamental que el Presidente @LassoGuillermo presente una #ReformaLaboral para lograr el crecimiento económico que se espera en este 2022. 

Este tema se debe tratar con urgencia y sin dilaciones.",-1
4152,1.48E+18,@Ana45565104 @KELVINGAME3 @LassoGuillermo X Dios no hay trabajo por ninguna parte concentre se en el empleo a los ecuatorianos por amor a Dios un trabajo en Quito algo fijo no saben lo horrible es no poder comprarle algo a tu hija luchar x los datos para la escuela caminar y no conseguir nada ayuda Ecuador trabajo Ayuda,-1
4153,1.48E+18,"@DraNancyMarquez @LassoGuillermo Le apoyo Isabelita, hoy mas que nunca se necesitan muchos medicos, debe aplicar en Red Socio Empleo",0
4154,1.48E+18,@LassoGuillermo X Dios no hay trabajo por ninguna parte concentre se en el empleo a los ecuatorianos por amor a Dios un trabajo en Quito algo fijo no saben lo horrible es no poder comprarle algo a tu hija luchar x los datos para la escuela caminar y no conseguir nada ayuda Ecuador trabajo Ayuda,-1
4155,1.48E+18,@ajungbluth @KELVINGAME3 @LassoGuillermo X Dios no hay trabajo por ninguna parte concentre se en el empleo a los ecuatorianos por amor a Dios un trabajo en Quito algo fijo no saben lo horrible es no poder comprarle algo a tu hija luchar x los datos para la escuela caminar y no conseguir nada ayuda Ecuador trabajo Ayuda,0
4156,1.48E+18,"@MoviLIDERec @LassoGuillermo @CreoUSA @CREOEcuador Un plazo acorde para cancelar estos Créditos al 1% - de interés, hasta 30 años, el emprendimiento crea empleo, #LassoCumple y son buenas noticias @LassoGuillermo https://t.co/HMcDp79k4g",0
4157,1.48E+18,@TaniaPazmino3 @LassoGuillermo La creación de empleo depende de la demanda agregada básicamente,0
4158,1.48E+18,@LassoGuillermo Y el empleo para cuando???,-1
4159,1.48E+18,@LassoGuillermo @BanEcuadorBP ¡Me da mucho gusto saludarlo Mohammed Lasso! ¡Usted sí sabe gobernar! Somos el Dubai tropical en donde sobran las medicinas y el empleo es bien remunerado. Yo votaré por usted en el 2025. Lorenza está a mi lado y le manda un beso y que su 2022 sea de éxitos!,0
4160,1.48E+18,"Ya la compañía de transporte interprovincial cambió su nombre, porque ahora no se llama ""Flota Ecuador"", sino ""Flota Dubai"". Todo esto está ocurriendo desde que el jeque Mohammed Lasso asumió la presidencia. Más empleo, seguridad, dinero, está por venir...@LassoGuillermo",0
4161,1.48E+18,"@LassoGuillermo … mi madre perderá su empleo y yo repetiré el año escolar, a tan solo puertas de ir a la Universidad, le suplico que de una sugerencia al COE para cambiar esa normativa tan radical, no somos las únicas atrapadas, hay más…",0
4162,1.48E+18,"@MoniPalaciosZ @EdwinJacome19 @LassoGuillermo Qué sugiere ud ?como por ejemplo para generar empleo,soy una de las tantas madres que tienen a sus hijos profesionales y sin empleo desde que inició el virus.",0
4163,1.48E+18,"Excelente trabajo ha estado realizando  nuestro presidente @LassoGuillermo para el bienestar de todos nosotros, ahora con Créditos al 1% tendremos más oportunidades de empleo y de seguir avanzando #JuntosCumplimos #LassoCumple @diegoordonezg https://t.co/0ujTad6qyX",1
4164,1.48E+18,"Solo Periodismo.
Tina Rosenberg: La TV en América Latina
https://t.co/pYoGe2qQMG",0
4165,1.48E+18,"Lenin Moreno: El Niño que vende cola en las calles es un monito emprendedor 

Guillermo Lasso: daremos créditos para que vendan caramelos o galletas en las calles.

“Pero vencimos al Correismo”",0
4166,1.48E+18,"#POLITICA | El presidente Guillermo Lasso indicó que el crédito al 1% a 30 años plazo permitirá a los trabajadores informales vender caramelos o galletas. 
https://t.co/70k6tyK70V",0
4167,1.48E+18,"#Exclusiva l Nos declaramos en el derecho a la resistencia porque hay una agresión al pueblo cuando no se le garantiza estabilidad económica, agregó @LeonidasIzaSal1. Los detalles 
https://t.co/A37dX4Incv",0
4168,1.48E+18,"Las declaraciones del presidente Guillermo Lasso contra el alcalde de Zaruma, Jhansy López, levantaron una polvareda de opiniones a favor y en contra del mandatario que abrieron el debate sobre las competencias, obligaciones y tareas de cada entidad en el tema minero.",0
4169,1.48E+18,Leonidas Iza insta a Guillermo Lasso a no tener pereza intelectual y formarse para debatir a la altura que merece el país https://t.co/FFg8M6aPnm a través de @radio_pichincha,0
4170,1.48E+18,"señor Guillermo Lasso, le envío estos caramelos y un tarro de vaselina  que lo disfrute!! https://t.co/wR8xXMMGxs",0
4171,1.48E+18,"?@LeonidasIzaSal1? Iza insta a ?@LassoGuillermo? a no tener pereza intelectual y formarse para debatir a la altura que merece el país
 https://t.co/JO69Jln9Pq",0
4172,1.48E+18,El único enemigo de la democracia ecuatoriana es Guillermo Lasso,-1
4173,1.48E+18,Por lo menos a Lenín Moreno el país le importaba un bledo. A Guillermo Lasso no le importa nada.,-1
4174,1.48E+18,"Grupos sociales y sindicales de Ecuador creen que las políticas ""neoliberales"" del presidente Guillermo Lasso incurren en la ""violencia"" contra la ciudadanía. https://t.co/mubVIsosHY",0
4175,1.48E+18,@pjfreile @ALBERTOACOSTAB Pedro Freile vs Lasso Guillermo (la misma payasada con diferente nombre),-1
4176,1.48E+18,"@simonespinosa28 El país está en terapia intensiva desde hace 4 años y 8 meses el Gobierno de Guillermo Lasso cada día toma decisiones erróneas y no termina de humillar a la gente de a pie,sus errores son más q aciertos está provocando un estallido social sin precedentes ni la pauta lo salvaría",0
4177,1.48E+18,"#Ecuador  El presidente Guillermo Lasso, otorgó con Decreto Ejecutivo 315, el 5 de enero, nacionalidad ecuatoriana, por servicios relevantes, a Carolina María Uribe Vélez, prima del expresidente de Colombia Álvaro Uribe Vélez,quien es directora de Compromisos Presidenciales. https://t.co/43GbMvflea",0
4178,1.48E+18,@JuanCFrancisco2 Guillermo Lasso...,0
4179,1.48E+18,"@ecuavisa @teleamazonasec Noticia de último momento, debido a su gran éxito con las charolas de caramelos la empresa de Pandora, Lorenza y Charo Lasso abren sucursales en Panamá, Dakota y Delaware. Guillermo las  condecora y las nombra embajadoras en el país de las maravillas.",0
4180,1.48E+18,@tinocotania Si no es mucho preguntar. Que estudios académicos y en qué universidad a realizado una Carrera que le acredite desempeñar el cargo que ostenta y que ha sido entregado por Guillermo Lasso?,0
